Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-07 00:00:00-05:00,78.31844658012572,78.568680490216,77.25677448183865,77.74995422363281,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,76.32872251651483,78.11923217773438,76.24855365122801,78.11923217773438,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,78.61728539819471,78.69016619390229,77.4292765293241,77.6479263305664,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.09980747878139,79.49674620182785,78.09980747878139,79.49188995361328,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,78.76061799356015,79.25379778682812,78.55654436332367,78.92581939697266,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.89422750170591,79.19548537647773,78.43506373229454,78.94525146484375,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.61539135590418,77.68192708006474,76.43318198824178,77.49971771240234,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.74265350732433,78.85291755711393,77.74265350732433,78.62211608886719,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.38161204782077,78.87235994111728,77.3077882481259,77.81554412841797,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.40740168585418,77.85199672111999,75.43468266835458,76.05419158935547,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.21809093869149,73.89927218972448,70.26723591941703,72.44159698486328,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.11455016100783,73.49840130839426,69.51409119791701,69.98783111572266,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.61126392711407,72.36870040431434,69.6039758492443,71.09809112548828,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.29206427905802,69.48249718862714,66.31448195414389,66.45053100585938,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.50025221622377,67.6385554997623,62.2840268493113,66.41167449951172,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.57874837854894,73.23359135629464,67.47091599038848,72.59464263916016,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.77535132893588,73.85552017744328,69.43390383275212,70.28907775878906,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.01886735003644,73.70976836620322,71.21471719102264,73.54942321777344,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.7953572173482,72.77442872757254,70.79685330071517,71.16370391845703,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.51072660724627,70.65351068690394,68.32366098027373,70.21863555908203,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.0769619398227,67.56080421303677,63.8947525693777,64.6648941040039,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.33002237477794,69.58941601369386,65.44232820850907,69.32217407226562,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.39074518979353,68.32122442675887,66.04724767525568,66.91456604003906,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.17956017177718,65.59537815986118,60.25056956905768,60.30644607543945,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.35391154312393,68.00538633812462,61.45313461530539,67.5316390991211,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.7807533617381,62.942413654688025,58.30700964974588,58.84392166137695,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.13153532043565,62.58528656157585,57.91829813556142,61.431297302246094,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.251134629242024,60.736469941261674,57.60732582362869,59.927459716796875,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.102373420949,61.426427556259334,58.941092559581236,59.468284606933594,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.051354773786564,61.181055225922066,55.391655045407944,55.692909240722656,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.41109258843062,55.51312940551044,51.65271981088884,54.509761810302734,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.42267493521064,60.17525155765079,56.92220713241407,59.97846603393555,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.91868105244003,62.74077520156585,59.35168082560383,59.648075103759766,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.89100489553818,62.84522326472186,59.85213267444205,62.78691864013672,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.40456197455526,62.16255182038572,60.01977140734215,60.18740463256836,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.91623414183025,62.077514824841366,60.59068393688566,61.90502166748047,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.096963976228515,63.7708571145467,61.22235738786374,61.77870178222656,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.88615017103195,60.42549023789971,58.09564049822196,58.52808380126953,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.38960956978753,59.55817861263245,57.553875182946484,59.504730224609375,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.98726128031694,59.691802859942804,58.05677810126873,58.649566650390625,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.95512081247179,63.92148798014339,60.58584573787683,63.76600646972656,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.7897242394517,66.0083814059181,62.92296656617655,63.02743148803711,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.83158830415397,64.95642874150907,63.464745123474984,64.6406021118164,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.27955255492029,65.61238718160247,64.30776915947149,65.1070556640625,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.18480321625717,66.49428496270015,64.58229481333173,66.38495635986328,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.02483698264969,70.02914021517418,67.55108961658726,69.73760223388672,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.6078945262973,69.56266976998216,68.17788311628567,69.10107421875,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.81777971437695,70.01699709120813,68.59576238272669,69.650146484375,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.1642493049272,69.71330925617515,67.26197929396938,68.705078125,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.52678589345665,68.43296895313735,67.25954403926933,67.27897644042969,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.12108160089471,67.35673938059448,64.48511754898358,65.19937896728516,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.47239906793473,67.51463866177296,66.12985200256384,67.07733917236328,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.02146404669297,68.44998669440024,66.77851821991604,66.81739044189453,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.34458885914316,68.75610357640764,67.29599672618441,68.74638366699219,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.46214085181369,69.12781755437949,68.01269693902715,68.79498291015625,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.25901126578944,69.4412206838335,67.58754976545953,67.67986297607422,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.17397917363517,70.37413234616447,68.9699055356583,69.90281677246094,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.44456848623724,71.55483267240312,70.05342927151027,71.37747955322266,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.54327658271333,72.64083737373375,69.44609968778019,70.22838592529297,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.25265616239726,71.35076875806811,69.5602589927265,71.22200775146484,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.68361276106978,73.12671192169056,71.53784374617595,72.29097747802734,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.99550777203844,73.67089693622526,72.60922476151869,73.03681182861328,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.66603686189733,74.13978420885995,73.36235456618245,73.79236602783203,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.45496701678917,75.60233726161975,74.12610085040929,75.54874420166016,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.05424011538071,77.23448698795877,74.84473723882499,76.73754119873047,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.42450324524006,77.87760965678292,75.73877105532733,75.8605728149414,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.04083401805624,76.96653181484587,73.86301804797671,74.94461822509766,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.17968898124634,75.46591490062109,73.45374802351999,75.40501403808594,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.16631782805874,75.00552140799118,73.13220976726306,74.95923614501953,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.28931972489806,77.100516197736,75.59504818699047,76.7253646850586,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.7424043944102,77.59257816496145,76.25032803863408,76.28199768066406,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.14434017785065,77.83617309644741,77.1053627330327,77.76553344726562,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.62669752734837,78.1699360459229,76.94704163415062,77.18577575683594,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.92266727646846,77.76554065972839,76.82035797924657,77.6827163696289,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.80572515787038,78.98598935270707,77.10050081133224,77.15653228759766,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.01281453766303,77.63886988657548,76.26981939752606,77.49270629882812,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.16627385552594,78.79111238390804,76.88856974628645,77.52680969238281,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.77041392140606,78.23325906401446,77.09319651884718,77.4512939453125,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.40501742967564,78.52559509330818,77.2734694490876,78.40379333496094,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.1358219826799,78.79111598702812,77.69246183211925,78.76675415039062,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.08832287583549,79.46347439329524,78.51341467973708,79.20037841796875,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.02254872485325,79.32217629393165,78.14313615962425,78.5182876586914,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.76920272927622,80.81547088968269,78.73997149521452,80.75457000732422,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.4500448415124,81.26611794142813,79.73628846860731,81.23200988769531,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.9104694123917,84.19180139437105,80.87879976817435,83.79716491699219,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.7496469521118,86.42320162575061,84.30872525976866,85.95304870605469,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.09313198270294,85.5194380776058,81.72409908659924,81.82640838623047,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.97499574044802,84.72529122191342,81.41715908416947,82.5328598022461,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.1808553319146,84.20884464080989,81.0176377380741,83.55355072021484,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.61686561152897,86.04074066559835,83.97498075365246,85.76789855957031,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.51577978864584,86.5766806624143,85.52675019338103,85.64855194091797,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.60470805854047,86.1016612872621,85.071215791131,85.68266296386719,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.39154080283116,86.85925531634406,84.07973874680876,85.19300842285156,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.58765532903756,87.5657146180658,85.54137006793363,87.42198944091797,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.67167780071613,90.71307640768639,88.25024105134418,89.28799438476562,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.91527780438203,89.83853715411549,87.33672444267022,87.71187591552734,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.86777486464669,88.91526681509454,87.10529481180333,88.87628936767578,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.77155327311752,88.99323335258256,85.99690581013819,86.1455078125,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.05293705962484,88.22588356795558,85.57303786343928,88.13087463378906,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.71676802931445,89.15403500386137,87.6972830152439,88.8665771484375,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.94449769395749,89.49016708730832,88.64973957710508,88.69845581054688,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.60953784274476,90.2477777440793,88.58396931657408,88.69845581054688,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.13327695928194,91.54130461008918,90.1016073211506,91.07115173339844,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.4511912983208,92.23315645577712,90.67653394853455,90.78858947753906,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.77031371850838,92.93473818795185,91.68261258995769,92.90306854248047,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.79953525982643,93.85312833322665,92.25022039383914,93.3025894165039,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.89575849276069,93.52425969060765,92.28188034447685,93.46578979492188,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.77638589183749,97.39756217350657,92.82024990306108,93.03462219238281,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.4134338814032,94.7666449321026,91.47556621482173,94.57420349121094,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.45724252536823,96.70815384014621,94.02120745599402,95.224609375,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,94.0918567876338,94.91279943602586,93.4511783597131,94.0528793334961,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.50598610723088,94.66188849020998,93.38783943733658,93.86286926269531,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.9505614633719,95.9797752684357,93.60464123577772,95.8409194946289,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.63509636860913,96.71061287712806,94.26726947888461,94.51818084716797,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.21853704728984,95.4682243778313,94.1308433426434,94.78369903564453,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.51571764664843,94.59367254925417,89.65583238188394,90.46946716308594,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.65949241794259,90.59126629328685,86.86412846693426,90.24534606933594,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.31234699638719,92.47677158138804,91.08823591020735,92.38420104980469,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.95301619177205,92.13084942839727,90.8616698028327,90.86654663085938,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.3513269920414,92.79346321186603,91.31478794808258,92.60832214355469,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.77760801811353,93.83362191523179,91.36835596961677,93.72887420654297,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.2525895272056,103.69226986257458,98.24529157077608,103.5412368774414,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.43159707327551,108.78114536497047,105.13196951124499,106.15023040771484,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.34022375491685,107.95531597012776,105.61428272918116,106.85910034179688,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.57895830344707,107.56798781328907,106.11123636225952,107.24642944335938,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.58015684505082,111.48511993995126,106.98820223229941,110.98816680908203,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.50740340848922,110.96620481883888,107.6643077978674,108.46476745605469,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.91682612802668,111.06382975049696,107.37878364058575,110.04129028320312,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.30184106884684,109.80212560376098,106.50754929237706,106.7686767578125,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.8644362745087,110.57575468715021,107.66920508325637,110.31707000732422,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.70324349302591,113.27732214847798,111.2127152013319,112.26942443847656,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,112.09369702768127,112.259644279629,110.35122853945316,112.16934967041016,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.2968179642712,113.32122372260254,111.24686087349903,111.8764877319336,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.62758047708495,113.23582109417252,111.2908003348021,112.80874633789062,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,113.21872769457819,114.37060953313465,112.85510645586433,112.95027923583984,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.99177121995677,115.57130437194682,112.97468644336531,115.45660400390625,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.42057376195339,121.8920146880567,116.40837460528758,121.4063720703125,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.63073517139213,125.71615905282322,120.98416756262004,122.85841369628906,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.72607580337079,122.19707648647878,120.12027046376029,121.85053253173828,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,123.17324627161129,123.96638513952726,122.1018951182586,123.50758361816406,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,124.11280434438925,124.4471416696021,120.88167375973559,122.03112030029297,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,123.00972286968064,123.429476621527,121.60892012172948,121.83344268798828,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.53988670086144,127.8783894314197,122.99753487296857,125.965087890625,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.5964440817618,131.5878410707446,127.4195871326475,130.98260498046875,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,134.3113445903267,134.69205062860914,123.9736987933479,128.2688446044922,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.8858353148807,125.7698377409412,117.6285771387157,117.99951934814453,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,117.20884517273298,120.75234302510827,108.24759559174068,118.07763671875,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,111.23465443835845,116.15455593218944,109.99492085772893,110.13158416748047,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.46580041608054,116.30099900444924,112.51345864001445,114.52436828613281,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.49193388065345,117.62859721522052,109.81922976524737,110.78563690185547,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.83990528016459,112.4841816810679,107.37880434308732,109.33114624023438,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.98631239657361,113.16747813952576,110.11206629772022,112.6110610961914,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.51029107248101,115.99837646623179,110.90276376385894,112.78677368164062,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.48417402269936,113.23582232498472,109.37018652553259,109.45803833007812,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,107.1054721687997,109.52637182628673,106.11953747604608,107.710693359375,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.76927145269701,108.23782932536304,103.561969707706,104.29409790039062,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,102.04888453200059,107.56425040411246,100.64319635922539,107.45687103271484,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.99492403261556,110.1706350713095,106.55880615632401,109.1456527709961,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.96019760104794,109.43851925260384,104.2257628187344,104.56742858886719,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.66391058184063,107.62286145014048,102.49796328584807,105.6412353515625,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.84619802520297,109.76064494024808,105.10430614671344,109.60445404052734,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,112.26940020068739,112.57201075038351,110.09253614818611,112.22058868408203,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.82038307255604,112.56226761750044,110.86373228368446,111.371337890625,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,111.07847699244668,114.46579088344285,110.91252974272332,113.05033874511719,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.8367475849847,114.91484304679045,113.06988058529005,114.00700378417969,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,110.19994371271599,112.62085107226099,109.54591092943505,110.32684326171875,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,111.1956210076637,113.87032695294033,110.84419891878447,113.7238998413086,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.94296067117382,113.3529580749316,109.5751743278838,110.46349334716797,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.88870795937754,112.79654716767007,111.41037887013174,112.3377456665039,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.47986712829248,113.62629425281531,111.85941985940086,112.2303695678711,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.5329700547584,114.21198504359523,112.18154796650919,114.18270111083984,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,117.19906837860654,122.19706574823392,116.43765631689607,121.43565368652344,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,122.28493318897588,122.40207638560332,116.7988571464754,118.21430206298828,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,118.11667968555237,120.0983054341166,116.76956651572664,118.30215454101562,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.89100215036126,118.31190163855125,115.33458507506343,117.83358001708984,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.38999361678148,118.65356390384362,115.9788505454113,116.18384552001953,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,117.10144897143915,117.55048664840139,112.90391897500494,113.21629333496094,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.43105753145504,116.14481893561882,112.87464040688904,114.70984649658203,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.88984438108717,115.88123368813292,113.67508561548537,114.0850830078125,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.65127845604545,115.2272232061606,111.85942886147818,112.99179077148438,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.61652761786443,113.77271853280851,111.55680647449411,112.29869842529297,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.29324542938403,113.77272038759747,110.19016755548854,112.30846405029297,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.73797527774974,114.48532208435297,111.81061590078274,113.82152557373047,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.30846534999783,112.67940761194099,108.45258581525088,108.55020141601562,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.69232790650396,114.14366487566086,109.52637319152939,112.57202911376953,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.41351804477931,109.32135711450044,105.15311140685945,106.26594543457031,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.51000254927477,108.04259049320906,104.76265582569741,106.1781005859375,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,107.04688423713394,108.83327098633873,106.13904517381053,107.80829620361328,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.42012714660996,112.83557173395235,109.67278063647241,112.21082305908203,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,115.13934487533606,116.76955579974361,114.08508605324488,116.19361114501953,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.69981355181606,116.56032334229253,113.55830852475165,116.0616226196289,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.83154490976332,119.28854698611363,113.48009250100723,113.74411010742188,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.99115052154737,114.98596819674147,111.60259072350203,113.40184783935547,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.59482539259994,116.98078642695639,113.86143417104567,116.84388732910156,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.97101537029141,117.8608595224864,115.94426465731732,116.5700912475586,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.79500223348673,117.01990470303244,115.25977019970037,116.61898803710938,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.2865111780058,118.31067066637605,115.53356613411366,117.63595581054688,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.90257703096904,117.9977699386985,116.32563865812543,116.7461166381836,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.98337162832838,117.16657517577093,115.3868795355888,115.41621398925781,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.98596745236839,116.423415515833,114.22324173553615,116.0127182006836,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,116.01272303857971,116.1398415098722,114.69262020743976,114.74150848388672,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.58503980139257,115.01529835344873,111.2309971280372,111.32878112792969,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.38748338666664,113.28451729893096,110.0967074304755,112.61957550048828,113874200,0.0,0.0
